id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49545185,La Mattonaia 1,146020446,Simone,,Centro Storico,43.77209,11.26821,Private room,111,1,105,2024-06-18,2.95,3,86,37,048017LTN6263
49545937,Lovely studio steps from Basilica Santa Croce,226037186,Federico,,Centro Storico,43.76764,11.26484,Entire home/apt,138,3,54,2024-05-19,1.46,10,124,6,048017LTI5973
49546182,Lungarno attic with private terrace and lift,114253061,Lorenzo,,Centro Storico,43.76791,11.26227,Entire home/apt,458,1,40,2024-06-05,1.12,50,190,2,
49556416,terrazza romantica,67471159,Daniela,,Centro Storico,43.77442,11.25376,Entire home/apt,399,6,14,2023-09-23,0.40,3,322,2,
49558630,GREEN LUXURY SUITE PORTE NUOVE,2110160,Guia,,Centro Storico,43.78011,11.2376,Entire home/apt,92,1,118,2024-06-05,3.11,3,258,51,
49580087,Camera Grand Deluxe by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77079,11.25009,Private room,746,1,0,,,11,230,0,
49580150,Library Jr. Suite by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77069,11.25122,Private room,676,1,0,,,11,250,0,
49580213,Romantic Jr Suite by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77009,11.24976,Private room,810,1,0,,,11,206,0,
49580310,Hammam Suite by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77067,11.24962,Private room,702,1,0,,,11,238,0,
49582032,Tower Suite  by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77,11.24952,Private room,754,1,0,,,11,187,0,
49582123,Renaissance Suite by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77054,11.24972,Private room,1034,1,0,,,11,280,0,
49582185,Panoramic Suite by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77074,11.24964,Private room,1131,1,0,,,11,213,0,
49582295,Location Ponte Trinita by Antica Torre Tornabuoni,398301778,Maria,,Centro Storico,43.77058,11.2512,Private room,1365,1,1,2023-06-09,0.08,11,240,0,
49583473,Ponte Vecchio Luxury Flat,49992579,Re,,Centro Storico,43.76944,11.2528,Entire home/apt,487,1,180,2024-06-06,4.92,4,81,35,
49591305,Flamingo Florence Suite,305633241,Rafael,,Centro Storico,43.77207,11.24611,Entire home/apt,261,1,14,2024-05-09,0.37,5,172,3,
49599017,Alloggio luminoso e moderno ad un passo da tutto,34248209,Silvia,,Rifredi,43.78672,11.22665,Entire home/apt,124,1,64,2024-04-22,1.71,1,57,24,
49626812,Arno view Luxury Apartment,69151249,Lungarno Collection,,Centro Storico,43.76753,11.25081,Entire home/apt,1760,1,1,2022-10-31,0.05,2,323,0,
49627502,Hotel Jane,400286550,Hotel,,Campo di Marte,43.77044,11.27538,Private room,189,1,16,2024-05-26,0.44,1,329,5,
49631039,Cozy Accomodation Oltrarno next Ponte Vecchio,1669164,Patrizia,,Centro Storico,43.77043,11.24582,Entire home/apt,125,2,36,2024-06-18,0.99,17,319,20,
49643517,Raffaello Central Elegant Apartment,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.775314,11.253099,Entire home/apt,107,1,42,2024-05-31,1.24,123,187,26,048017CAV0468
49646950,Residenza Benizzi - Room Pitti,139567818,Andrea,,Centro Storico,43.76575,11.25207,Private room,210,1,2,2021-05-23,0.05,6,312,0,
49647439,Residenza Benizzi - Room Santo Spirito,139567818,Andrea,,Centro Storico,43.76763,11.24976,Private room,210,1,5,2023-08-29,0.13,6,335,1,
49647800,Strozzi Square Amazing House,225249796,Laura,,Centro Storico,43.770782,11.25216,Entire home/apt,260,3,52,2024-04-14,1.47,1,40,9,048017LTN8062
49652237,Residenza Benizzi -Single  Room La Torre,139567818,Andrea,,Centro Storico,43.7677,11.25208,Private room,150,1,11,2023-07-13,0.32,6,276,2,
49653144,Residenza Benizzi - Room Duomo,139567818,Andrea,,Centro Storico,43.7675,11.25184,Private room,219,1,9,2024-05-26,0.36,6,334,4,
49663359,A - Appartamenti CORSO 3 - Affacciati a DANTE,14918959,Lorenzo,,Centro Storico,43.77059,11.25586,Entire home/apt,156,1,237,2024-06-17,6.35,4,120,72,048017LTN7022
49663581,SOGNO NEL RINASCIMENTO,67471159,Daniela,,Centro Storico,43.77199,11.25959,Entire home/apt,249,5,0,,,3,294,0,
49663674,Romantico appartamento nel cuore di Firenze,70978824,Anto,,Centro Storico,43.761169,11.249974,Entire home/apt,130,3,47,2024-05-26,3.18,2,292,33,
49666862,CIMATORI 12,31927500,Valentina,,Centro Storico,43.77060317993164,11.255538940429688,Entire home/apt,115,2,94,2024-06-09,2.68,1,163,41,048017LTN6197
49696406,"Open-spaced Attic with Terrace, sleeps 4",52149508,Beatrice,,Centro Storico,43.76963,11.25296,Entire home/apt,270,3,64,2024-06-11,1.77,1,99,20,
49696716,A room in San Niccolò,78848289,Luca,,Centro Storico,43.7651,11.26277,Private room,90,1,25,2022-11-01,0.67,1,55,0,
49697802,Hotel Porta Faenza,400837625,Hotel,,Centro Storico,43.77715,11.25187,Private room,250,1,89,2023-12-11,2.50,1,307,1,
49702244,Villa Tortorelli - Suite con Balcone,49812442,Rambaldo,,Centro Storico,43.77508544921875,11.26718521118164,Private room,200,1,11,2023-09-05,0.29,8,247,3,048017BBI0113
49703766,Villa Tortorelli- Suite with Terrace,49812442,Rambaldo,,Centro Storico,43.775085,11.267185,Private room,200,1,1,2022-03-04,0.04,8,267,0,048017BBI0113
49709288,Violetta Suite - Brand new flat - S. Maria Novella,63125914,Jacopo,,Centro Storico,43.77732,11.24391,Entire home/apt,111,1,150,2024-06-07,4.08,8,261,52,048017LTI6474
49709432,Otello Suite - Brand new flat Santa Maria Novella,63125914,Jacopo,,Centro Storico,43.77517,11.24343,Entire home/apt,136,1,139,2024-06-06,3.84,8,254,35,048017LTI6474
49709468,Tosca Suite - Brand new flat - Santa Maria Novella,63125914,Jacopo,,Centro Storico,43.77539,11.245,Entire home/apt,118,1,209,2024-06-02,5.59,8,227,56,048017LTI6474
49719600,Casa Paggi,375501282,Davide,,Centro Storico,43.77221,11.25412,Entire home/apt,4900,3,1,2022-07-26,0.04,1,363,0,048017LTI6206
49755521,“Il sogno di Gabry “  a Firenze e per la Toscana,44728024,Gabriella,,Rifredi,43.79039,11.24027,Entire home/apt,250,2,6,2022-11-01,0.24,1,349,0,048017LTN7614
49764632,Very nice apartment in Santa Croce,107265946,Maria Teresa,,Centro Storico,43.76951,11.26112,Entire home/apt,140,7,26,2024-06-19,0.72,2,76,5,
49765846,Cosy Studio Flat by Piazza Santo Spirito,682892,Davide,,Centro Storico,43.76414,11.24629,Entire home/apt,30,150,0,,,1,363,0,
49807015,La Casina in San Niccolò,401683037,Paola,,Centro Storico,43.764629,11.26008,Entire home/apt,99,2,93,2024-06-16,2.67,1,313,39,
49809148,"Casa Macci 45, nel cuore di Firenze",249582654,Gessica,,Centro Storico,43.77128,11.26475,Entire home/apt,120,3,174,2024-06-21,4.69,2,31,67,
49822353,GIGLIO - MODERN CLASSIC APARTMENT IN FLORENCE,401824611,Marco,,Centro Storico,43.775406,11.246059,Entire home/apt,214,2,84,2024-06-10,2.39,2,199,60,048017LTN6341
49832998,"Residenza Dante, Firenze",15507676,Martina,,Centro Storico,43.76998,11.25665,Entire home/apt,210,2,110,2024-06-04,3.10,13,167,23,
49845198,monolocale privato accanto a Pontevecchio,3170412,Luca,,Centro Storico,43.76740264892578,11.251922607421875,Entire home/apt,125,2,115,2024-06-06,3.29,20,166,38,048017LTN6479
49851229,Villa Tortorelli - Suite Deluxe,49812442,Rambaldo,,Centro Storico,43.77508544921875,11.26718521118164,Private room,200,1,5,2024-06-15,0.14,8,295,2,048017BBI0114
49851558,Villa Tortorelli - Executive Suite,49812442,Rambaldo,,Centro Storico,43.77508544921875,11.26718521118164,Private room,204,1,1,2023-04-12,0.07,8,290,0,048017BBI0113
49852122,Oltrarno view apartment,152140176,Alessandra,,Centro Storico,43.76776,11.2506,Entire home/apt,322,2,15,2024-06-20,0.83,17,57,11,048017LTN3710
49854246,Gorgeous Apt w/RoofTerrace inthe Heart of Florence,402059862,Oriane,,Centro Storico,43.76924,11.25935,Entire home/apt,480,2,120,2024-06-15,3.25,1,214,40,
49858850,Appartamento Michelangelo,402099710,Eleonora,,Centro Storico,43.776897,11.250283,Entire home/apt,259,3,38,2024-01-01,1.09,1,21,14,
49893923,Fortezza - charming two bedroom apartment,233483862,Cinzia Chiaramonti,,Rifredi,43.78442,11.245937,Entire home/apt,144,3,0,,,16,0,0,048017LTN2341
49895466,Blue Medici,402364247,Laura,,Centro Storico,43.7748,11.25345,Entire home/apt,185,2,100,2024-06-19,2.80,1,112,38,048017LTN10279
49899522,"PONTE VECCHIO STUDIO ""2""",21037402,Laura,,Centro Storico,43.76663,11.25269,Entire home/apt,135,1,94,2024-04-14,2.67,10,29,13,CIR048017LTN7090
49899837,Florentine Penthouse,20598233,Matias,,Centro Storico,43.77289,11.26691,Entire home/apt,627,4,12,2024-06-21,0.34,1,33,7,048017LTN6901
49899987,Appartamento nel cuore del centro storico,51512037,Chiara,,Centro Storico,43.77267,11.25643,Entire home/apt,247,3,15,2024-04-28,0.47,13,85,9,
49916149,Palazzo Pitti & Boboli Comfortable Apartment,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.762608,11.243522,Entire home/apt,99,1,53,2024-06-07,1.47,123,91,20,048017LTN11855
49920799,Fortezza Cozy and Quiet Flat,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.780819,11.252718,Entire home/apt,112,1,99,2024-06-11,2.77,123,312,41,048017LTN6230
49920986,Villa Tortorelli - Entire Central Villa with Pool,49812442,Rambaldo,,Centro Storico,43.77509,11.26719,Entire home/apt,3262,1,13,2023-06-25,0.36,8,185,1,048017BBI0114 & 048017BBI0113
49921057,Palazzo Salviati by Varental | Bellosguardo,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,298,2,8,2023-01-14,0.32,7,287,0,
49921659,Mamo Florence - Margot Apartment,26894194,Mamo,,Centro Storico,43.76382,11.24658,Entire home/apt,213,1,25,2024-05-02,0.69,148,279,4,
49924238,Palazzo Salviati by Varental | Duomo,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,337,2,14,2023-12-20,0.42,7,300,3,
49928419,Palazzo Salviati by Varental | Verdi,341489562,Varental,,Centro Storico,43.770172,11.260073,Entire home/apt,247,2,24,2023-09-06,0.70,7,288,2,
49928778,Palazzo Salviati by Varental | San Marco,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,220,2,12,2024-02-25,0.34,7,305,4,
49928937,Palazzo Salviati by Varental | Santa Croce,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,364,2,36,2024-04-14,1.01,7,276,13,
49929289,Fiesole Amazing View | Palazzo Salviati byVarental,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,736,2,42,2024-05-23,2.29,7,293,28,
49935224,Intimate and welcoming apartment in the center,86286972,Eletta,,Centro Storico,43.7769,11.26403,Entire home/apt,147,2,142,2024-06-20,3.83,1,71,34,
49937264,Palazzo Salviati by Varental | Luxe Brunelleschi,341489562,Varental,,Centro Storico,43.770172119140625,11.260072708129883,Entire home/apt,677,2,28,2024-05-16,0.77,7,233,12,
49939680,STUDIO SAN FREDIANO,29204555,Roberta,,Isolotto Legnaia,43.76662,11.23878,Entire home/apt,93,2,13,2024-06-02,0.72,9,236,11,
49958397,Mamo Florence – Artemisia Apartment,402861275,Valentina,,Centro Storico,43.773666,11.256771,Entire home/apt,197,1,94,2024-06-20,2.76,1,259,29,CIR: 048017LTN6716
49962014,Mara's Suite,28324569,Mariantonietta,,Rifredi,43.78749,11.23893,Entire home/apt,150,30,2,2024-03-01,0.26,2,274,2,
49973383,Sveva's Provençal House - Florence,216275442,Sveva,,Centro Storico,43.77332,11.24639,Entire home/apt,90,2,125,2024-06-13,3.49,6,161,34,
49976137,Firenze da Sogno,403019422,Elena,,Centro Storico,43.780354,11.26066,Entire home/apt,140,2,69,2024-05-29,1.92,1,106,35,
49980507,Authentic Florentine Gem Next Ponte Vecchio Uffizi,242485386,Cecilia,,Centro Storico,43.7676486,11.2574303,Entire home/apt,204,1,19,2024-06-08,2.38,1,101,19,048017LTN6450
49991847,Serenity - Sweet Dreams in Florence,38777494,Irene,,Centro Storico,43.769466400146484,11.240509986877441,Entire home/apt,109,1,44,2024-06-17,1.23,65,259,17,048017LTN6279
49992024,Il giardino in città,258156814,Luca,,Centro Storico,43.78213,11.23592,Entire home/apt,97,3,46,2024-06-19,1.29,1,220,18,
50000535,Florentine Elegance with Enchanting view,7936918,Daniele,,Centro Storico,43.768974,11.261581,Entire home/apt,162,3,31,2024-06-17,0.88,1,326,18,
50007212,Casa Valentina Firenze Careggi fino a 4 ospiti,398760826,Arianna,,Rifredi,43.79353,11.24565,Entire home/apt,82,1,195,2024-06-19,5.35,1,81,83,048017LTN8699
50008651,[SAN LORENZO-DUOMO] Prestigious Historic Residence,348437528,Matteo,,Centro Storico,43.77465,11.25275,Entire home/apt,1283,3,97,2024-06-17,2.66,15,233,29,048017LTN0349
50015607,Dragomanni 2 Bedroom Apartment with Garden,65222778,Apartments_Florence,,Centro Storico,43.76697,11.25356,Entire home/apt,512,3,7,2023-10-02,0.20,36,244,1,048017LTN8096
50016220,"AC Caiani Pitti Palace, 2BR/2BA , elevator, view !",103303076,Alessandro,,Centro Storico,43.765515814265434,11.249738216400162,Entire home/apt,356,3,0,,,1,360,0,
50016998,"Bilocale con giardino ""Corte degli Agrumi"" Firenz",38654641,Tommaso,,Centro Storico,43.7863,11.22611,Private room,145,4,0,,,3,265,0,
50020308,Marchese Bargagli Apartment Suite,90364788,Francesco,,Centro Storico,43.77452850341797,11.25306510925293,Entire home/apt,566,1,105,2024-06-18,3.25,8,79,44,
50020479,Attic Central with a superb city view,114253061,Lorenzo,,Centro Storico,43.77855,11.25223,Entire home/apt,154,1,86,2024-05-30,2.38,50,212,27,
50021060,Mamo Florence - Ricasoli Apartment,26894194,Mamo,,Centro Storico,43.77433,11.257,Entire home/apt,244,1,85,2024-02-02,2.30,148,303,11,
50021430,Cavour Deluxe,23904874,Edoardo E Michela,,Centro Storico,43.78155,11.25963,Entire home/apt,355,1,5,2023-10-02,0.20,251,365,1,
50028972,L’appartamento Florence - cozy stay-,3021496,Francesca,,Campo di Marte,43.78472,11.26543,Entire home/apt,182,2,13,2023-10-09,0.38,1,58,5,
50032734,2 camere accanto un mercato e piazza Santa Croce,6584047,Valentina,,Centro Storico,43.77155,11.26402,Entire home/apt,189,1,61,2024-04-25,1.63,1,318,2,
50043423,1265G SANT'AMBROGIO PATIO APARTMENT,39776,Carol,,Centro Storico,43.77098,11.26548,Entire home/apt,120,1,0,,,20,87,0,
50045644,Ponte Vecchio Deluxe Apartment,45827675,Tommaso,,Centro Storico,43.76621,11.25215,Entire home/apt,603,2,86,2024-06-20,2.62,9,279,37,048017LTN6607
50062625,Mamo Florence - Dado Apartment,26894194,Mamo,,Centro Storico,43.77201,11.24946,Entire home/apt,114,1,36,2024-06-08,1.00,148,263,8,
50062824,Mamo Florence - Espresso Apartment,26894194,Mamo,,Centro Storico,43.77547,11.24666,Entire home/apt,113,1,43,2024-05-24,1.49,148,276,15,
50063240,"Taddea apartment, luminoso bilocale",403819808,Gabriele,,Centro Storico,43.77705,11.25471,Entire home/apt,150,4,8,2023-08-07,0.27,1,72,2,
50065110,The Country in the City - Parco delle Cascine Flat,96122546,Welcome To Our Holiday Homes,,Isolotto Legnaia,43.782028,11.211011,Entire home/apt,74,2,20,2024-04-10,0.55,123,322,11,048017LTN10459
50087791,Art Apartment Luxury Santo Spirito suite,1645859,David,,Centro Storico,43.767231,11.246207,Entire home/apt,279,2,81,2024-06-19,2.27,19,215,22,
50093067,"Terrazza Suite, Santa Maria Novella",321243800,Nicole,,Centro Storico,43.77326584321399,11.247166970169616,Entire home/apt,256,1,12,2024-01-17,0.34,6,170,4,
50098093,"[PONTE VECCHIO 2 MIN, DUOMO 10 MIN] With terrace",5250966,Bruna,,Centro Storico,43.767323,11.251117,Entire home/apt,170,1,139,2024-06-08,3.95,9,248,81,048017LTN7447
50100180,Careggi top house 1,263826008,Beatrice,,Rifredi,43.79405,11.24085,Entire home/apt,150,2,54,2024-05-26,1.48,27,104,12,048017LTN6223
50101517,Pitti Portrait,160194310,Lorenzo,,Centro Storico,43.765614,11.249225,Entire home/apt,409,4,124,2024-06-18,3.35,2,262,46,048017LTN5929
50112536,Studio Sveva,3179998,Emanuele,,Centro Storico,43.771233,11.247088,Entire home/apt,101,2,189,2024-06-06,5.20,2,98,64,
50113339,Luce -Modern Suite Apartment in Florence,3179998,Emanuele,,Centro Storico,43.771309,11.247074,Entire home/apt,149,2,150,2024-06-04,4.09,2,97,52,
50113592,Luxurious Ex Artist Studio near the  Rose Garden,12249207,Daniela,,Centro Storico,43.763615,11.262294,Entire home/apt,210,2,71,2024-06-21,1.95,4,89,53,048017LTN6245
50122982,Central apartment Firenze La Contessina,66174938,Residence La  Contessina,,Centro Storico,43.777671813964844,11.251036643981934,Entire home/apt,180,1,55,2024-05-08,1.49,10,174,15,
50124337,Appartamento 1 bedroom piano primo,16028561,Giovanna,,Rifredi,43.8002,11.24074,Entire home/apt,78,6,5,2022-10-01,0.17,1,68,0,
50124666,NOVELLA STYLE FLORENCE 1,16651502,Stefania,,Centro Storico,43.774265,11.246929,Entire home/apt,149,2,17,2024-06-10,0.52,15,322,7,
50130953,Camera Privata _ Casa all' Italiana,206209975,Luca,,Rifredi,43.78982,11.22589,Private room,63,4,16,2024-06-07,1.10,3,325,13,048017LTN8991
50138622,"Experience Firenze in a clean, comfortable Palazzo",404605296,Patrizia,,Rifredi,43.79256057739258,11.250619888305664,Private room,59,2,87,2024-06-21,2.66,1,75,52,
50144279,Casa Michelangelo -Tintori Apt,404654242,Massimiliano,,Centro Storico,43.76848,11.25996,Entire home/apt,309,2,86,2024-05-17,2.41,2,298,21,
50145009,Terme Chic- Steps from Tornabuoni and Lungarno,4156491,Apartments Florence,,Centro Storico,43.77052,11.25268,Entire home/apt,285,3,0,,,79,32,0,048017LTN3764
50160450,San Lorenzo Market Loft,4156491,Apartments Florence,,Centro Storico,43.77722,11.25227,Entire home/apt,329,3,0,,,79,314,0,048017LTN6370
50160699,Santa Felicita  comfort & style by Ponte Vecchio,4156491,Apartments Florence,,Centro Storico,43.7677,11.2511,Entire home/apt,359,3,0,,,79,94,0,048017LTN4024
50161541,Flower Garden Apartment Vicino al Centro,31001622,Marianeve,,Centro Storico,43.783955,11.239494,Entire home/apt,186,2,19,2024-03-29,0.54,1,33,5,
50174458,Appartamento a due passi dal Duomo di Firenze!,404681398,Sara,,Centro Storico,43.77326,11.2612,Entire home/apt,80,2,18,2023-07-24,0.50,2,44,1,
50175118,Charming Suite Near David & the Università,206081115,White,,Centro Storico,43.77794,11.26287,Entire home/apt,125,3,58,2024-06-07,1.59,7,129,17,048017LTI6238
50175377,NOVELLA STYLE FLORENCE 2,16651502,Stefania,,Centro Storico,43.774265,11.246929,Entire home/apt,137,2,44,2024-06-11,1.27,15,254,16,
50175436,Darling Suite Near David,206081115,White,,Centro Storico,43.77772,11.26308,Entire home/apt,102,3,46,2023-03-31,1.27,7,106,0,048017LTI6238
50183778,Profumino - Palazzo Roselli Cecconi Apartments,400873265,Pietro,,Centro Storico,43.767899,11.260549,Entire home/apt,332,2,37,2024-05-02,1.05,9,164,7,
50184701,Firenze alloggio,249913135,Massimo,,Rifredi,43.79705,11.19373,Private room,25,3,1,2021-07-24,0.03,2,160,0,
50192809,centralissima stanza singola e colazione inclusa,22603595,Francesca,,Centro Storico,43.76979446411133,11.265668869018555,Private room,46,1,56,2024-06-16,4.04,2,49,45,
50214076,Gina Guest House - Centro Storico Firenze,66150074,Nico,,Centro Storico,43.768997,11.241178,Entire home/apt,181,2,17,2024-03-22,0.58,2,117,3,
50214567,VENERE - Santa Maria Novella,9382739,Marcel,,Centro Storico,43.77734433484685,11.251086513190872,Private room,106,2,255,2024-06-18,7.06,3,112,92,
50235471,"Isa's flat, cozy home in Florence parking included",200028925,Isabella,,Isolotto Legnaia,43.773767,11.230462,Entire home/apt,100,4,12,2024-06-10,0.51,1,131,8,
50240643,INTERNO 12 appartamento loft panoramico Firenze,269958385,Giosafat,,Gavinana Galluzzo,43.76194,11.28189,Entire home/apt,94,2,52,2024-06-16,1.53,1,24,26,
50244579,Little Studio “La Casina Firenze”,21402999,Martina,,Centro Storico,43.770191,11.259774,Entire home/apt,84,2,200,2024-06-18,5.51,1,239,67,
50255591,Bright room between Lungarno and center,66886740,Rosanna,,Campo di Marte,43.766888,11.28033,Private room,20,25,1,2022-08-05,0.04,4,176,0,
50257742,Seminterrato abitale con cucina entrata indipenden,316335042,Alessio,,Rifredi,43.79932,11.19883,Private room,22,15,1,2024-06-19,1,6,180,1,
50257882,Solo Experience Hotel Camera Smart 14 mq,405758881,Giacomo,,Centro Storico,43.77471,11.25306,Private room,,1,0,,,5,0,0,
50258630,Solo Experience Hotel Camera Comfort,405758881,Giacomo,,Centro Storico,43.77455,11.25473,Private room,,1,1,2022-06-12,0.04,5,0,0,
50265799,"Terrazze vista Arno, ascensore parcheggio 3 camere",4879948,Marianna,,Campo di Marte,43.76665,11.28697,Entire home/apt,320,10,15,2024-06-08,0.42,5,252,3,048017LTN6302
50275456,Solo Experience Hotel Camera Deluxe,405758881,Giacomo,,Centro Storico,43.77494,11.25458,Private room,,1,2,2024-02-27,0.08,5,0,1,
50275699,Solo Experience Hotel Camera Deluxe Idromassaggio,405758881,Giacomo,,Centro Storico,43.77629,11.25289,Private room,,1,0,,,5,0,0,
50275786,Solo Experience Hotel - Hammam Junior Suite,405758881,Giacomo,,Centro Storico,43.77585,11.25292,Private room,,1,1,2023-07-16,0.09,5,0,1,
50278503,Sweet Living Purgatorio,24434157,Mattia,,Centro Storico,43.76998,11.25007,Entire home/apt,147,2,144,2024-06-20,4.04,19,262,43,
50279749,Penthouse with big terrace in Oltrarno-hosted by,76556384,Andrea,,Centro Storico,43.772,11.24174,Entire home/apt,367,1,79,2024-05-17,2.20,73,162,7,
50283819,Niccolò Terrace,8846138,Ma Maison Vacation Rental,,Centro Storico,43.76462,11.25938,Entire home/apt,203,2,43,2024-06-09,1.24,11,119,19,
50301526,Torre Lanfredini  loft,31029705,Roberta,,Centro Storico,43.76815,11.24894,Entire home/apt,70,25,14,2023-10-05,0.39,1,172,4,
50306419,Prestige Apartment - hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.77721,11.24426,Entire home/apt,215,1,12,2024-04-29,0.35,73,204,2,
50307387,ROOM PONTE VECCHIO,19902025,Mirko,,Centro Storico,43.76843,11.24912,Private room,92,3,99,2024-06-14,2.74,1,52,34,
50335759,Altafronte Enchanted Suite close to Uffizi Gallery,114253061,Lorenzo,,Centro Storico,43.7671,11.25752,Entire home/apt,164,1,104,2024-05-31,2.88,50,175,28,
50339540,Loft BP,406516084,Vittorio,,Centro Storico,43.77287,11.26477,Entire home/apt,800,5,36,2024-05-13,0.98,2,165,10,
50339800,Small Studio+Terrace/Piccolo Monolocale +Terrazza,406516084,Vittorio,,Centro Storico,43.77337,11.26287,Entire home/apt,519,5,47,2024-05-20,1.75,2,75,10,
50358420,Stunning apartment with double balcony by the Dome,406709991,Alessandro,,Centro Storico,43.774006,11.256565,Entire home/apt,321,2,279,2024-06-02,7.71,1,52,91,
50359075,Barbi House is back: unique location in Florence!,406725350,Vanessa,,Campo di Marte,43.78749,11.26418,Entire home/apt,,2,156,2024-06-20,4.32,1,0,53,
50369971,San Lorenzo for foodies,2428440,Roberto,,Centro Storico,43.77663,11.25261,Entire home/apt,157,2,59,2024-06-07,1.70,1,29,7,
50379126,Duomo home with a view,82840605,Gabriele,,Centro Storico,43.77515,11.25627,Entire home/apt,126,1,214,2024-06-03,5.83,1,234,59,
50385575,Chiara Five Senses - balcony - City Center,42661141,Five Senses,,Centro Storico,43.77797,11.25199,Entire home/apt,850,1,90,2024-06-05,2.51,6,260,36,048017LTN6256
50387451,In the heart of Florence,29840670,Nicoletta,,Centro Storico,43.76952,11.25819,Entire home/apt,106,2,162,2024-06-19,4.55,1,268,47,CIR 048017LTN6276
50389105,Uffizi Romantic Flat,23904874,Edoardo E Michela,,Centro Storico,43.76908,11.25677,Entire home/apt,190,1,58,2024-06-11,1.67,251,335,4,
50390770,Mamo Florence - Monte Croci Apartment,26894194,Mamo,,Centro Storico,43.76227,11.26069,Entire home/apt,137,1,48,2024-05-26,1.83,148,287,34,
50410775,Frassinella Lungarno alle Grazie,131884559,Eleonora,,Centro Storico,43.76797,11.25866,Entire home/apt,180,2,1,2023-07-15,0.09,1,143,1,
50448091,Luxury Bi-locale  San Niccolò,32051895,Giandomenico,,Gavinana Galluzzo,43.76383,11.27488,Entire home/apt,110,2,20,2023-10-16,0.56,5,0,7,
50459244,Modern Art Studio in Florence,5806345,Dania,,Centro Storico,43.780552,11.239187,Entire home/apt,188,2,40,2024-05-17,1.11,2,52,16,048017LTN6161
50462674,Trebbio appartamento Tornabuoni,157809998,Diana,,Centro Storico,43.77185,11.24961,Entire home/apt,140,2,20,2022-09-30,0.55,7,245,0,048017LTN7947
50464957,Large and bright apartment with a nice terrace,9778314,Valeria,,Centro Storico,43.7818,11.23428,Entire home/apt,100,3,100,2024-06-18,2.80,1,51,44,FI013107
50498908,Renewed Cozy apartment Florence Beccaria/Oberdan,115456619,Casa Vacanze Firenze,,Campo di Marte,43.7742,11.27753,Entire home/apt,,2,1,2022-10-31,0.05,2,0,0,
50499517,Signoria Stylish Suite - hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.76836,11.25543,Entire home/apt,210,1,49,2023-07-12,1.37,73,200,1,
50513138,Grazioso appartamento a Firenze,91047119,Antonietta,,Isolotto Legnaia,43.77564,11.23001,Entire home/apt,95,3,40,2024-04-29,1.21,2,18,20,
50523080,La Mattonaia 2,146020446,Simone,,Centro Storico,43.77378,11.2681,Private room,109,1,132,2024-06-18,3.69,3,80,52,048017LTN6263
50542635,Elegant & Charming 1BR nearby Ponte Vecchio,206081115,White,,Centro Storico,43.77058,11.25174,Entire home/apt,180,3,88,2024-05-23,2.43,7,206,24,048017LTI6362
50547906,Elegant and modern apartment in historic center,106904706,Polina,,Centro Storico,43.76882,11.24461,Entire home/apt,99,2,148,2024-06-07,4.23,1,240,56,
50588231,Double Room/Twin Room,408686279,Corona,,Centro Storico,43.77531,11.25152,Private room,,1,24,2024-05-02,0.68,3,0,2,
50604188,"Borgo20 Incantevole, moderno, immerso nella storia",408867011,Katia,,Centro Storico,43.77397,11.25482,Entire home/apt,105,2,107,2024-06-18,3.24,1,246,35,048017LTN6316 L45106
50604614,I Renai  - Ponte delle Grazie Modern Apartment,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.765308,11.259132,Entire home/apt,121,1,60,2024-05-19,1.83,123,67,27,
50610172,The Country in the City - Parco delle Cascine Apt,96122546,Welcome To Our Holiday Homes,,Isolotto Legnaia,43.782028,11.211011,Entire home/apt,76,2,31,2024-05-27,0.87,123,316,16,048017LTN10459
50633290,Parione Steet - Big Flat (Parcheggio Incluso),119591082,Lapo,,Centro Storico,43.770607,11.250367,Entire home/apt,180,2,43,2024-01-15,1.20,3,108,14,
50633796,La Terraza Suite a Firenze,321243800,Nicole,,Centro Storico,43.77347,11.24586,Private room,,1,0,,,6,0,0,
