Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,female,w,lnw
34686,194964207041709,February,IL,2621.1416,185.53,35,43,2,,45,1,1,0,0,"Native, Born In US",IL,Elementary and secondary schools (6111),2540,"Private, Nonprofit",Yes,,Employed-At Work,0,5.300857142857143,1.6678685325493727
34764,190968203006709,February,IL,2838.4758,520.0,40,39,2,,35,2,1,5,10,"Native, Born In US",IL,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.0,2.5649493574615367
35177,8068175180910,February,IN,2879.5773,284.0,35,43,4,,53,2,3,1,4,"Foreign Born, Not a US Citizen",IN,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.114285714285714,2.0936261766717923
35903,94640609810642,February,KS,1751.4715,511.5,33,40,1,,58,2,1,0,0,"Native, Born In US",47,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,15.5,2.740840023925201
35996,848292929000953,February,KS,1326.337,300.0,40,35,1,,42,2,1,1,3,"Native, Born In US",47,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,7.5,2.0149030205422647
36064,630106007028330,February,KS,1454.1878,360.0,36,40,1,,39,2,1,2,3,"Native, Born In US",47,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,10.0,2.302585092994046
36195,420107998536590,February,KY,2386.0713,432.22,40,43,1,,59,2,1,0,0,"Native, Born In US",61,Elementary and secondary schools (6111),2540,Government - State,No,Yes,Employed-At Work,1,10.8055,2.3800552637609447
36436,295904100049149,February,KY,2087.1422,520.0,35,43,1,,53,2,1,1,4,"Native, Born In US",61,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.857142857142858,2.6984807500860595
36672,420209976521098,February,LA,3333.6747,376.4,40,39,1,,52,2,1,0,0,"Native, Born In US",72,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,9.41,2.2417729535972883
39280,285274829700937,February,MN,1310.2929,392.04,36,43,1,,30,1,1,1,1,"Native, Born In US",MN,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,10.89,2.387844936944869
39377,948293779700950,February,MN,1447.6526,198.0,22,41,1,,41,2,1,2,10,"Native, Born In US",MN,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.0,2.1972245773362196
39402,72526004909872,February,MN,1361.4405,443.92,31,39,1,,32,1,1,2,8,"Native, Born In US",MN,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,14.32,2.6616571615324998
39630,489263689800996,February,MS,3239.7065,576.0,40,40,1,,28,2,1,1,2,"Native, Born In US",64,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,14.4,2.667228206581955
39759,420907904401793,February,MO,2622.3764,100.0,20,43,1,,29,2,1,1,1,"Foreign Born, Not a US Citizen",MO,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-Absent,1,5.0,1.6094379124341003
40218,408609513998720,February,MT,570.7721,361.2,35,39,1,,49,2,1,0,0,"Native, Born In US",81,Elementary and secondary schools (6111),2540,"Private, Nonprofit",Yes,,Employed-At Work,1,10.32,2.334083760053417
40629,446373669100994,February,NE,970.744,459.6,40,42,1,,43,2,1,3,10,"Native, Born In US",46,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.49,2.4414770918606643
40639,513082074909399,February,NE,1055.3187,250.0,25,43,1,,28,1,7,0,0,"Native, Born In US",46,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,10.0,2.302585092994046
40644,604704363999461,February,NE,882.3358,442.4,40,42,1,,55,2,1,0,0,"Native, Born In US",46,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.059999999999999,2.4033349960941885
40674,830106923199399,February,NE,737.4896,115.38,40,43,1,,60,2,1,0,0,"Native, Born In US",46,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,2.8845,1.059351574714807
40927,830209975257177,February,NV,1551.2267,630.0,36,42,1,,55,2,1,0,0,"Native, Born In US",88,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,17.5,2.8622008809294686
41245,369640628480783,February,NH,439.2057,459.6,40,42,1,,44,2,1,1,4,"Native, Born In US",NH,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.49,2.4414770918606643
41410,389100701300743,February,NH,423.1018,306.0,34,40,1,,54,2,1,0,0,"Native, Born In US",NH,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,9.0,2.1972245773362196
41443,404705073995773,February,NH,424.696,300.0,38,42,1,,32,2,1,1,3,"Native, Born In US",NH,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,7.894736842105263,2.0661963149298153
41469,609013863344490,February,NH,556.0411,300.0,25,41,1,,22,2,7,0,0,"Native, Born In US",NH,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,12.0,2.4849066497880004
41480,650130003738450,February,NH,424.696,490.0,35,40,1,,34,2,1,2,10,"Native, Born In US",NH,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.0,2.6390573296152584
42407,353879024909992,February,NM,1661.498,448.0,40,39,1,,57,2,5,0,0,"Native, Born In US",85,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,11.2,2.4159137783010487
42530,24473860903895,February,NY,3939.8449,673.07,40,43,2,,39,2,6,2,8,"Native, Born In US",NY,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,16.82675,2.8229698820090032
42601,95503460950498,February,NY,3161.9161,692.3,40,43,1,,26,1,1,1,1,"Native, Born In US",NY,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,0,17.307499999999997,2.8511399335700434
42606,95503860960498,February,NY,2827.5283,423.07,35,40,1,,30,1,7,0,0,"Native, Born In US",NY,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,12.087714285714286,2.4921895884993623
42674,382392719600425,February,NY,2991.0554,769.23,40,39,4,,35,2,6,3,8,"Foreign Born, Not a US Citizen",NY,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2540,"Private, Nonprofit",No,No,Employed-At Work,1,19.23075,2.9565105604002095
42844,669520493800943,February,NY,3353.5154,519.23,40,44,1,,32,2,1,1,1,"Native, Born In US",NY,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,12.98075,2.5634674908085238
42969,914076199349940,February,NY,3578.282,225.0,25,39,4,,61,2,1,0,0,"Foreign Born, US Cit By Naturalization",NY,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.0,2.1972245773362196
43048,11913460984996,February,NY,3004.4041,450.0,40,43,1,,54,2,1,0,0,"Native, Born In US",NY,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,11.25,2.4203681286504293
43296,669410183290983,February,NY,3489.3454,500.0,38,39,1,,30,2,7,5,14,"Native, Born In US",NY,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,13.157894736842104,2.5770219386958058
43709,710420785180083,February,NC,3971.48,961.0,40,42,2,,58,2,1,0,0,"Native, Born In US",56,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,24.025,3.1790949548563563
44307,983214048909294,February,ND,340.7457,230.76,35,43,1,,42,2,1,2,3,"Native, Born In US",ND,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,6.5931428571428565,1.886030147899275
44669,42733490989399,February,OH,3490.8497,833.33,30,42,1,,43,2,1,1,4,"Native, Born In US",OH,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,27.77766666666667,3.324232340518027
44907,839999440729303,February,OH,3021.2943,484.11,33,40,1,,49,2,1,0,0,"Native, Born In US",OH,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.67,2.6858045921548905
45412,440007949593993,February,OK,2465.0571,346.15,46,39,1,,44,2,1,0,0,"Native, Born In US",73,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,7.5249999999999995,2.018230810634939
46180,347492679200949,February,PA,3466.4708,1153.0,40,39,2,,56,2,1,0,0,"Foreign Born, Not a US Citizen",PA,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,28.825,3.3612430661551227
46681,960123003548060,February,PA,3065.8622,305.55,16,40,1,,48,2,1,1,4,"Native, Born In US",PA,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,19.096875,2.9495247091011434
47031,646471909400762,February,RI,549.1462,800.0,40,43,1,,25,1,7,0,0,"Native, Born In US",RI,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,0,20.0,2.995732273553991
47059,774054505489190,February,RI,416.1346,326.92,30,42,1,,58,2,1,0,0,"Native, Born In US",RI,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,10.897333333333334,2.388518110985774
47857,669670486130944,February,SD,389.4127,444.44,40,39,1,,60,2,1,0,0,"Native, Born In US",SD,Elementary and secondary schools (6111),2540,"Private, For Profit",Yes,,Employed-At Work,1,11.111,2.4079356086018717
48172,774229024909468,February,TN,3447.0165,115.38,30,40,1,,56,2,4,0,0,"Native, Born In US",62,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,3.8459999999999996,1.3470336471665878
48250,990170009048320,February,TN,4584.7281,1120.0,35,43,1,2.0,29,2,2,0,0,"Native, Born in PR or US Outlying Area",62,Elementary and secondary schools (6111),2540,Government - Federal,No,No,Employed-At Work,1,32.0,3.4657359027997265
48497,484999084011505,February,TX,3896.3122,269.23,40,43,1,,35,2,1,2,3,"Native, Born In US",74,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,6.7307500000000005,1.9066865787550933
48679,808239940369402,February,TX,3374.042,480.0,40,39,1,1.0,50,2,4,1,3,"Foreign Born, US Cit By Naturalization",74,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,12.0,2.4849066497880004
48781,884941068907796,February,TX,5832.3679,334.61,40,42,2,,34,2,7,0,0,"Native, Born In US",74,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.36525,2.1240862204237567
48948,78059840369405,February,TX,3082.4722,1211.0,40,43,1,,30,2,1,1,2,"Native, Born In US",74,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,30.275,3.410322289439156
49437,464978908033829,February,TX,3092.4116,346.15,40,43,1,1.0,56,2,5,0,0,"Native, Born In US",74,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,8.653749999999999,2.157992753010098
49515,885469959800927,February,TX,3469.0236,323.07,40,39,1,1.0,29,2,1,4,10,"Native, Born In US",74,Elementary and secondary schools (6111),2540,Government - Federal,No,No,Employed-At Work,1,8.07675,2.088989563894963
49674,490954207019959,February,UT,1847.8044,294.0,28,42,1,,48,2,1,2,10,"Native, Born In US",87,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.5,2.3513752571634776
50024,94150183390645,February,VT,280.5209,570.91,35,43,1,,62,2,1,0,0,"Native, Born In US",VT,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-Absent,1,16.311714285714285,2.79188351752988
50048,208607715999910,February,VT,335.6164,1350.0,45,43,1,,57,2,1,0,0,"Native, Born In US",VT,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,30.0,3.4011973816621555
50351,950601094558079,February,VT,320.076,462.4,40,42,1,,45,2,1,0,0,"Native, Born In US",VT,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.559999999999999,2.4475508632442313
51336,450309907227691,February,WA,3572.0656,323.07,38,43,1,,63,2,1,0,0,"Native, Born In US",91,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,8.501842105263158,2.1402828582825135
51363,594978802098389,February,WA,2895.5593,270.0,18,42,1,,35,2,1,3,3,"Native, Born In US",91,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,15.0,2.70805020110221
52049,455960008909191,February,WI,1933.9642,527.77,37,43,1,,32,2,1,0,0,"Native, Born In US",WI,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.264054054054053,2.6577426700975493
52488,850606932349893,February,WY,243.3993,497.8,38,42,1,,61,2,1,0,0,"Native, Born In US",83,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.1,2.5726122302071057
52573,54185860981197,February,WY,333.3194,384.0,30,42,1,,35,2,1,2,3,"Native, Born In US",83,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,12.8,2.5494451709255714
53104,229980101650910,March,AK,399.3316,760.0,40,43,1,,58,2,3,0,0,"Native, Born In US",94,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,19.0,2.9444389791664403
53177,580929090701109,March,AK,446.4438,461.53,20,43,1,,27,2,7,0,0,"Native, Born In US",94,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,23.0765,3.1388147836932734
53209,870725099205249,March,AK,386.8923,604.2,30,43,1,,53,2,1,0,0,"Native, Born In US",94,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-Absent,1,20.14,3.0027078872904163
53314,105909450695664,March,AZ,4794.8649,205.0,30,42,1,,23,1,7,0,0,"Native, Born In US",86,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-Absent,0,6.833333333333333,1.9218125974762528
53540,440613045909460,March,AZ,3526.738,230.76,40,39,1,,47,2,5,3,3,"Native, Born In US",86,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,5.769,1.7524987552747524
54050,96825705042630,March,CA,3067.4062,420.0,28,42,1,1.0,30,1,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,15.0,2.70805020110221
54150,110093569600656,March,CA,2721.536,500.0,20,43,1,,26,1,7,0,0,"Native, Born In US",93,"Colleges and universities, including junior colleges (6112, 6113)",2540,Government - State,Yes,,Employed-At Work,0,25.0,3.2188758248682006
54624,755093599600879,March,CA,3023.6466,144.0,12,43,1,,29,2,3,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,12.0,2.4849066497880004
55090,94905909097678,March,CA,2842.5068,1500.0,40,40,1,1.0,36,2,1,2,5,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,37.5,3.624340932976365
55153,98921604049675,March,CA,2402.6958,415.38,30,42,1,1.0,46,2,1,3,3,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,13.846,2.6279963822558337
55336,260523045708699,March,CA,3491.1581,714.0,40,40,2,1.0,35,1,1,3,8,"Native, Born In US",93,Outpatient care centers (6214),2540,Government - State,Yes,,Employed-At Work,0,17.85,2.8820035082256483
55377,360166045900190,March,CA,3204.2119,180.0,30,40,1,1.0,26,1,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2540,"Private, For Profit",No,Yes,Employed-At Work,0,6.0,1.791759469228055
55440,460561092601946,March,CA,3105.5811,240.0,20,39,1,1.0,56,2,1,1,1,"Foreign Born, US Cit By Naturalization",93,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,12.0,2.4849066497880004
55519,550969096801549,March,CA,4403.8094,300.0,30,40,2,,24,1,7,0,0,"Native, Born In US",93,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, For Profit",No,No,Employed-At Work,0,10.0,2.302585092994046
55633,660629021903897,March,CA,2951.4351,1107.0,40,42,1,,52,2,1,2,4,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,27.675,3.3205294785947004
55892,957090949600897,March,CA,2703.0628,276.92,35,42,1,1.0,41,2,7,0,0,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,7.912000000000001,2.068380594320411
55979,926339910699007,March,CA,2684.7839,46.0,4,40,1,,50,2,1,1,4,"Native, Born In US",93,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.5,2.4423470353692043
56171,853007030600191,March,CA,3136.4157,461.53,28,40,1,6.0,57,1,1,2,4,"Foreign Born, Not a US Citizen",93,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,0,16.483214285714286,2.8023425470720604
56655,80580580997497,March,CO,1680.6023,520.0,40,40,1,,54,2,1,2,4,"Native, Born In US",84,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,13.0,2.5649493574615367
